PLAYER	RATING
Stockfish 10	3527
Stockfish 11	3574
Stockfish 12	3668
Stockfish 13	3671
Stockfish 14	3684
Stockfish 14.1	3695
Stockfish 15	3680
Stockfish 15.1	3696
Stockfish 16	3697
Stockfish 16.1	3667
Stockfish 17	3675
Stockfish 17.1	3656
Stockfish 18	3674
Stockfish 2.0.1	3113
Stockfish 2.1.1	3119
Stockfish 2.2	3107
Stockfish 2.2.2	3134
Stockfish 2.3.1	3246
Stockfish 200807 sv200805 0633	3657
Stockfish 3	3165
Stockfish 4	3201
Stockfish 5	3277
Stockfish 6	3384
Stockfish 7	3371
Stockfish 8	3436
Stockfish 9	3476
Stockfish DD	3240
Stockfish final HCE	3484
StockNemo 3.0.0.2	2408
StockNemo 5.0.0.0	2880
StockNemo 5.1.0.0	2946
StockNemo 5.3.0.0	3076
StockNemo 5.7.0.0	3240
Stoofvlees II a10	3204
Stoofvlees II a11	3375
Stoofvlees II a12	3411
Stoofvlees II a13	3415
Stoofvlees II a14	3442
Stoofvlees II a16	3505
Stoofvlees II a18	3510
Stoofvlees II a19	3546
Stoofvlees II b5	3563
Storm 0.6	1770
Stormphrax 1.0.0	3329
Stormphrax 2.0.0	3411
Stormphrax 3.0.0	3418
Stormphrax 4.0.0	3489
Stormphrax 4.1.0	3503
Stormphrax 5.0.0	3528
Stormphrax 6.0.0	3582
Stormphrax 7.0.0	3619
Strategic Deep 1.25	1316
Strelka 1.0b	2792
Strelka 1.8	2797
Strelka 2.0 B	2900
Strelka 5.1	3160
Strelka 5.5	3121
STRO4K 3.0	2872
STRO4K 4.0	2912
Stro4k 5.0	2975
Sturddle 0.99	3026
Sturddle 1.04	3123
Sturddle 2.01	3136
Sturddle 2.02	3164
Sturddle 2.3.1	3210
Sturddle 2.4.0	3246
Sturddle 2.5.0	3265
Suff 0.3.a	1585
SugaR 1.6.1	3472
SugaR AI 1.00	3587
SugaR AI 2.50	3609
SugaR NN 1.1	3477
SugaR NN 310719	3495
SugaR XPrO 1.2	3430
SugaR XPrO 1.3	3421
SugaR XPrO 1.4	3455
SugaR XPrO 1.5.3	3427
SugaR XPro NN 1.0	3504
Sungorus 1.2	2263
Sungorus 1.3	2350
Sungorus 1.4	2392
Sunsetter 10.3	2260
Supernova 1.0.1	2137
Supernova 2.0	2255
Supernova 2.1.4	2412
Supernova 2.2	2618
Supernova 2.2.1	2589
Supernova 2.3	2717
Supernova 2.4	2747
Superultra 1.0	3438
SuperUltra 1.0	3420
Superultra 2.0	3465
Superultra 2.1	3466
Supra 11.5.1	1454
Supra 12.0	1488
Supra 15.0	1583
Supra 23.0	1665
Supra 23.1	1630
Supra 25.0	1631
Supra 26.0	1651
Supra 27.0	1638
Supra 28.0	1661
Surprise 4.3b13	2007
Svart 2	2514
Svart 3	2909
Svart 3.1	2947
Svart 4	3110
Svart 5	3218
Svart 6	3234
SxRandom 1	473
Sykora 0.1.0	2493
Sykora 0.2.2	3213
T.rex 1.9	1461
Taltos	2491
Talvmenni 0.1	1331
Tamerlane 0.2	1826
Tantabus 1.0.2	2459
Tantabus 2.0.0	2637
Tao 5.4	2530
Tao 5.6	2559
Tarnished 1.0	2566
Tarnished 2.0	3161
Tarnished 2.1	3371
Tarnished 3.0	3520
Tarnished 4.0	3563
Tarnished 5.0	3624
Tarrasch Toy Engine 0.906	1643
Tcheran 1.0	2078
Tcheran 10.0	3487
Tcheran 11.0	3539
Tcheran 2.1	2387
Tcheran 2.2	2413
Tcheran 2.3	2463
Tcheran 2.4	2446
Tcheran 3.0	2555
Tcheran 4.0	2620
Tcheran 5.0	2760
Tcheran 5.1	2764
Tcheran 6.0	2963
Tcheran 7.0	3195
Tcheran 8.0	3320
Tcheran 9.0	3360
Teki 1	2495
Teki 2	2485
Terra 3.4	2441
Testina 2.2	1273
Testina 3c	1826
Texel 1.01	2836
Texel 1.02	2883
Texel 1.03	2975
Texel 1.04	3024
Texel 1.05	3068
Texel 1.06	3089
Texel 1.07	3116
Texel 1.08	3123
Texel 1.09	3321
Texel 1.10	3397
Texel 1.11	3446
Texel 1.12	3500
The Baron 1.7.0	2538
The Baron 1.8.1	2617
The Baron 2.23	2629
The Baron 3.29	2825
The Baron 3.41	2869
The Baron 3.42	2835
The Baron 3.43	2910
The Baron 3.44	2928
The Baron 3.45	2944
The Crazy Bishop 0052	2452
TheLightning 2.0.4	1593
TheMadPrune 1.1.25	2864
Thinker 4.7a	2603
Thinker 5.1d	2783
Thinker 5.1e	2815
Thinker 5.2e	2827
Thinker 5.3b	2880
Thinker 5.4a	2878
Thinker 5.4c	2911
Thinker 5.4d	2919
Thor's Hammer 2.28	2430
Thor's Hammer 2.29	2390
Thrawn 1.1	2092
Tigran 2.3	2340
Tigran 2.4n	2448
Tikov 0.6.3	1416
Tinman 0.1.1	1860
Tinman 0.1.2	1862
Tinman 0.2.0	2008
Tinman 0.3.0	1993
Tinman 0.4.0	2078
Tiny Chess 1.46	2277
Titan 1.1.0	3573
TJchess 0.121	2223
TJchess 0.121R	2228
TJchess 1.01	2411
TJchess 1.1	2432
TJchess 1.3	2483
Toad 1.0.0	2001
Toad 2.0.0	2554
Toad 3.0.0	2684
Tofiks 1.2.0	1960
Tofiks 1.3.0	2012
Toga 4 1.11	3315
Toga 4 Rebel14.1-NN	3246
Toga II 1.1a	2796
Toga II 1.2	2797
Toga II 1.2.1a	2796
Toga II 1.3.1	2814
Toga II 1.3.4	2834
Toga II 1.4 beta5c	2857
Toga II 1.4.1SE	2872
Toga II 1.4.1SE6	2889
Toga II 3.0	2888
Toga II 3.1.2SE	2878
Toga II 4.0	2943
Toga III 0.2	3133
Toga III 0.3.12	3141
Toga IV 1.1	3313
Toledo Nanochess Jan/11/2010	1416
Tom Thumb 0.1	1766
Tom Thumb 0.2	1838
Tom Thumb 0.3	1852
Tom Thumb 0.4	1841
tomitankChess 1.4	2591
tomitankChess 1.5	2603
tomitankChess 2.0	2698
tomitankChess 2.1	2672
tomitankChess 3.0	2825
tomitankChess 4.0	2876
tomitankChess 4.2	2887
tomitankChess 5.0	2939
tomitankChess 5.1	2965
tomitankChess 5.3	2975
tomitankChess 6.0	3030
Tony's Chess 0.02	1579
Tony's Chess 0.03	2026
Topas 1.3.3	1939
Topple 0.0.3	2163
Topple 0.1.1	2435
Topple 0.2.1	2537
Topple 0.3.1	2588
Topple 0.3.3	2687
Topple 0.3.4	2731
Topple 0.3.5	2773
Topple 0.4.0	2771
Topple 0.5.0	2857
Topple 0.6.1	2865
Topple 0.7.0	2882
Topple 0.7.1	2944
Topple 0.7.2	2945
Topple 0.7.3	2946
Topple 0.7.4	3000
Topple 0.7.5	3016
Topple 0.8.0	3040
Topple 0.8.1	3037
Topple 9e741b2	1910
Torch v1	3658
Torch v2	3659
Torch v3	3654
Torch v4	3649
Torch v4d	3655
Tornado 1.0	2345
Tornado 2.1.41a	2590
Tornado 2.2	2618
Tornado 3.21a	2618
Tornado 3.42a	2619
Tornado 3.6.7	2675
Tornado 3.67	2642
Tornado 4.3	2748
Tornado 4.4	2796
Tornado 4.40	2768
Tornado 4.82	2745
Tornado 4.87a	2749
Tornado 4.88	2859
Tornado 6.0	2846
Tornado 7.0	2858
Tornado 8.0	2871
Tornado 9.0	3232
Trace 1.35	2516
Trace 1.36	2562
Trace 1.37a	2563
Trappist	1689
Trinket 1.0.0	1783
Trinket 2.0.0	1860
Trinket 3.0.0	2256
Trinket 3.5.0	2815
Tristram 3.36	1815
Tristram 4.16	1880
Truncator 1.0	3030
TSCP 1.81	1860
Tucano 1.04	2611
Tucano 10.00	3358
Tucano 11.00	3343
Tucano 12.00	3438
Tucano 2.00	2643
Tucano 3.00	2653
Tucano 4.00	2721
Tucano 5.00	2744
Tucano 6.00	2788
Tucano 7.00	2911
Tucano 7.05	2897
Tucano 7.06	2903
Tucano 7.07	2921
Tucano 8.00	2938
Tucano 9.00	3020
Tunguska 1.0	2248
Tunguska 1.1	2510
Tunguska 2.0	3072
Turbulence 0.0.3	2360
Turbulence 0.0.4	2789
Turbulence 0.0.5	2985
Turbulence 0.0.6	3410
Turbulence 0.0.7	3472
Turbulence 0.0.8	3497
Twisted Logic 0.065e35	2579
Twisted Logic 0.080b26	2582
Twisted Logic 0.085	2583
Twisted Logic 0.099x	2581
Twisted Logic 20071202x	2523
Twisted Logic 20080404x	2545
Twisted Logic 20080620	2775
Twisted Logic 20090922	2816
Twisted Logic 20100131x	2810
Twisted Logic 20100815	2896
Typhoon 1.00-285	2454
Typhoon 1.00-314	2472
Typhoon 1.00-348	2512
Typhoon 1.00-358	2479
Tyrell 1.02	2048
Tytan 9.3	2444
Tytan 9.32	2415
Ufim 7.01	2567
Ufim 8.00	2593
Ufim 8.02	2607
uMax 1.6w	1540
Uragano 3D 0.87	2207
Uragano 3D 0.92	2208
Uralochka 1.1b	2299
Uralochka 1.1d	2314
Uralochka 3.35a	3312
Uralochka 3.36c	3391
Uralochka 3.37c	3413
Uralochka 3.38c	3441
Uralochka 3.39d	3475
Uralochka 3.40a	3543
Uralochka 3.41a	3567
Uralochka 3.42a	3604
Usurpator II	1354
Vajolet 0.4.1	1667
Vajolet 1.62.1	2301
Vajolet 2.03	2697
Vajolet 2.48	2726
Vajolet2 1.28	2886
Vajolet2 1.44	2916
Vajolet2 1.45	2914
Vajolet2 2.0	2948
Vajolet2 2.1	2957
Vajolet2 2.2	2992
Vajolet2 2.3	3000
Vajolet2 2.4	3013
Vajolet2 2.5	3058
Vajolet2 2.6	3101
Vajolet2 2.6.1	3113
Vajolet2 2.7	3135
Vajolet2 2.8	3131
Vajolet2 3.0	3229
Valiant Mk8	1303
VanillaChess 2.6g	1733
Vapor 0.01r12	1788
Vault 0.4.0	3072
Velvet 1.0.0	2609
Velvet 1.1.0	2733
Velvet 1.2.0	2821
Velvet 2.0.0	2930
Velvet 3.0.0	3067
Velvet 3.1.0	3137
Velvet 3.2.0	3261
Velvet 3.3.0	3298
Velvet 4.0.0	3327
Velvet 4.1.0	3361
Velvet 5.0.0	3364
Velvet 5.1.0	3385
Velvet 5.2.0	3421
Velvet 5.3.0	3432
Velvet 6.0.0	3464
Velvet 7.0.0	3507
Velvet 7.1.0	3518
Velvet 7.3.0	3535
Velvet 8.0.0	3551
Velvet 8.1.0	3571
Velvet 8.1.1	3561
Vengeance 1.0.0	2692
Vengeance 1.1.0	2708
Vengeance 1.2.2	2746
Vengeance 2.0.0	2805
Vengeance 3.0.0	3002
Vice 1.0	2160
Vicki 0.041a	1878
Victoire 1.3.0	1510
Violet 1.1	1710
Violet 2.0	1832
Violet 2.5	1632
Violet 3.0	1788
Violet 4.0	1722
Viper 0.1	2528
Viridithas 10.0	3478
Viridithas 10.0.0	3480
Viridithas 11.0.0	3510
Viridithas 12.0.0	3534
Viridithas 13.0.0	3555
Viridithas 14.0.1	3570
Viridithas 15.0.0	3596
Viridithas 16.0.0	3598
Viridithas 17.0.0	3611
Viridithas 18.0.0	3623
Viridithas 19.0.1	3637
Viridithas 2.4.0	2570
Viridithas 2.7.0	2795
Viridithas 3.0.0	2961
Viridithas 4.0.0	3024
Viridithas 5.1.0	3127
Viridithas 6.0.0	3234
Viridithas 7.0.0	3314
Viridithas 8.0.0	3363
Viridithas 8.1.0	3391
Viridithas 9.0.0	3450
Viridithas 9.1.0	3461
Virutor Chess 1.1	1539
Virutor Chess 1.1.2	1535
Vitruvius 1.11C	3113
Vividmind 1.0.1	1498
Vividmind 1.1.0	1657
Vividmind 2.0.0	1728
Wahoo 1.0.0	1855
Wahoo 3.0.0	2909
Wahoo 4.0.0	3072
Walleye 1.3.0	1593
Walleye 1.5.1	1829
Walleye 1.6.0	1936
Warrior 1.0.3	2032
Wasabi 1.2.1	2369
Wasabi 1.3.0	2437
Wasabi 1.4.0	2520
Wasabi 1.5.0	2635
Wasp 1.01	2915
Wasp 1.02	2914
Wasp 1.25	2951
Wasp 2.00	2972
Wasp 2.01	2987
Wasp 2.6	2998
Wasp 3.0	3036
Wasp 3.50	3077
Wasp 3.60	3082
Wasp 3.75	3114
Wasp 4.0	3136
Wasp 4.50	3172
Wasp 5.00	3278
Wasp 5.20	3295
Wasp 5.50	3336
Wasp 6.00	3386
Wasp 6.50	3430
Wasp 7.00	3448
Waxman 2008	2234
Waxman 2009	2330
Waxman 2010	2346
Waxman 2011	2330
Waxman 2013	2382
Waxman 2014	2438
Waxman 2015	2403
Waxman 2016	2405
Waxman 2017	2412
Waxman 2020	2444
Waxman 2022	2504
WChess 1.06	2420
WChess 1.6	2477
Weak 1.0.0	3087
Weasel 1.0.2 beta	2081
Weiawaga 4.0	2601
Weiawaga 5.0	2908
Weiawaga 6.0	3385
Weini 0.0.20	2189
Weini 0.0.23	2321
Weini 0.0.24	2308
Weiss 0.10	2880
Weiss 0.6	2521
Weiss 0.7	2628
Weiss 0.8	2686
Weiss 0.9	2718
Weiss 1.0	2915
Weiss 1.1	3000
Weiss 1.2	3047
Weiss 1.3	3115
Weiss 1.4	3204
Weiss 2.0	3274
Weiss 220905	3312
Weiss 230309	3344
WhiteCore 0.2	3201
WildCat 6	2629
WildCat 7	2667
WildCat 8	2682
Willow 2.5	2473
Willow 2.6	2626
Willow 2.7	2724
Willow 2.8	2896
Willow 2.9	2996
Willow 3.0	3211
Willow 3.1	3340
Willow 4.0	3462
Wilted 1.0.0.0	2712
Wing 2.01	2220
Wing 2.0a	2219
Winter 0.1.1	2552
Winter 0.2	2697
Winter 0.3	2808
Winter 0.4a	2876
Winter 0.5	2952
Winter 0.6	2979
Winter 0.7	3025
Winter 0.8	3081
Winter 0.9	3154
Winter 1.0	3184
Winter 2.0	3221
Winter 3.0	3318
Winter 4.0	3437
WJChess 1.64	2240
Wowl 1.3	2117
Wowl 1.3.7	2037
Wowl 1.3.8	1985
Wukong 2020-09-16	1627
WukongJS 1.4	1949
WukongJS 1.5	2014
Wuttang r2	2117
WyldChess 1.0	2554
WyldChess 1.1	2559
WyldChess 1.2	2520
WyldChess 1.3	2607
WyldChess 1.4	2681
WyldChess 1.51	2699
WyldChess 20161017	2259
Xadreco 5.7	1270
Xiphos 0.1	3030
Xiphos 0.2	3079
Xiphos 0.2.2	3062
Xiphos 0.3	3141
Xiphos 0.4	3209
Xiphos 0.4.18	3220
Xiphos 0.4.6	3183
Xiphos 0.5	3260
Xiphos 0.5.3	3279
Xiphos 0.5.6	3277
Xiphos 0.6	3291
Xpdnt 080927	2379
Xpdnt 090704	2417
Xpdnt 091007	2545
Yace 0.99.87	2564
Yakka 1.0	2806
Yakka 1.1	2838
Yakka 1.2	2902
Yakka 1.3	3056
Yakka 1.4	3119
Yakka 1.5	3217
YAWCE 0.16	1631
Ynode 0102	2888
Ynode 0130	2963
Ynode 0132	2966
Ynode 0133	3119
Ynode 0136	3243
Ynode 0141	3339
Ynode 0144	3365
Ynode 0177	3377
Ynode 0189	3411
Ynode 0194	3443
Ynode 0213	3485
Ynode 0215	3480
Ynode 0219	3490
Ynode 0234	3499
Youk 1.0.5	1239
Yukari 2024.12.1	2871
Yukari 2025.11.1	3469
Yukari 2025.2.4	3090
Yukari 2025.3.4	3323
Yukari 2025.4.1	3439
Zagreus 2.2.0	1703
Zagreus 2.3.1	1689
Zagreus 3.0	1893
Zagreus 4.1	2220
Zagreus 5.0	2330
Zahak 0.2.1	1953
Zahak 0.3.0	2052
Zahak 1.0.0	2131
Zahak 10.0	3297
Zahak 3.0	2493
Zahak 4.0	2638
Zahak 5.0	2773
Zahak 6.2	2864
Zahak 7.0	2983
Zahak 7.1	2970
Zahak 8.0	3133
Zahak 9.0	3260
Zangdar 0.28	2096
Zangdar 2.11.02	2507
Zangdar 2.14.06	2608
Zangdar 2.15.03	2614
Zangdar 2.17.09	2818
Zangdar 2.19.03	2929
Zangdar 2.24	2988
Zangdar 2.27.08	3074
Zangdar 2.29	3195
Zangdar 2.29.01	3201
Zangdar 2.30	3250
Zangdar 2.31	3278
Zangdar 2.31.04	3276
Zangdar 3.04	3357
Zangdar 4.01	3478
Zangdar 4.04	3488
Zangdar 5	3518
Zangdar 5.00.02	3520
Zangdar 6.1	3526
Zangdar 6.1.1	3528
Zap!Chess	2864
Zappa 1.1	2654
Zappa Mexico	2890
Zappa Mexico II	2902
Zarkov 6.55	2678
ZCT 0.3.2451	2297
ZCT 0.3.2500	2166
Zeta Dva 0204	2107
Zeta Dva 0210	2147
Zeta Dva 0220	2084
Zeta Dva 0301	2129
Zeta Dva 0303	2096
Zeta Dva 0305	2096
Zeta Dva 0306	2070
Zeta Dva 0310	2076
Zeta v0.99l	1999
Zeta v0.99m	2017
Zeus 1.27	2398
Zeus 1.28	2358
Zeus 1.29	2367
Zevra 1.21	1884
Zevra 1.31	1906
Zevra 1.5	2017
Zevra 1.6	2003
Zevra 1.6.1	2071
Zevra 1.8.1	2274
Zevra 1.8.2	2277
Zevra 1.8.3	2324
Zevra 1.8.4	2324
Zevra 1.8.5	2356
Zevra 1.8.6	2377
Zevra 2.0	2504
Zevra 2.1.1	2460
Zevra 2.1.2	2489
Zevra 2.2.1	2543
Zevra 2.5	2721
Zevra 2.6	2850
Ziggurat 0.18	1918
Ziggurat 0.22	1891
Ziggy 0.7	1893
Zoe 0.1	1201
Zoidberg 0.1	1871
Zotron 4.4.6	1747
Zurichess 150116	1866
Zurichess Appenzeller	1960
Zurichess Bern	2350
Zurichess Fribourg	2511
Zurichess Geneva	2562
Zurichess Glarus	2635
Zurichess Graubuenden	2768
Zurichess Jura	2818
Zurichess Luzern	2867
Zurichess Neuchatel	2916
Zzzzzz 3.51	1880
